,id_participant,merged_datetime,node_id,speed,prev_node_id
176,1,2023-10-28 13:53:18.762000+09:00,1415,0.37655957780169946,1506
177,1,2023-10-28 15:32:53.075000+09:00,30,0.009292736873722257,1415
178,1,2023-10-28 17:54:59.016000+09:00,1362,0.07666935339421739,30
179,1,2023-10-29 15:08:49.139000+09:00,1447,0.006556300040616218,1362
180,1,2023-10-30 11:00:18.907000+09:00,51,0.003933710673439256,1447
181,1,2023-10-30 14:16:20.114000+09:00,61,0.004967896478933986,51
182,1,2023-10-30 14:23:12.141000+09:00,62,0.27431973422889905,61
183,1,2023-10-30 15:00:03.986000+09:00,63,0.044499758467982944,62
184,1,2023-10-30 17:30:28.004000+09:00,1476,0.017522251917097362,63
185,1,2023-10-31 00:05:34.912000+09:00,1320,0.015518895449200423,1476
186,1,2023-10-31 13:06:37.250000+09:00,9,6.958063668871123e-05,1320
187,1,2023-10-31 13:35:19.794000+09:00,64,0.2754560858255858,9
188,1,2023-10-31 15:02:44.848000+09:00,1444,0.10078951666793622,64
189,1,2023-10-31 15:26:47.132000+09:00,51,0.32061006120386654,1444
190,1,2023-10-31 15:28:14.602000+09:00,1400,2.810095041925358,51
191,1,2023-10-31 16:00:51.015000+09:00,46,0.05101834909115367,1400
192,1,2023-10-31 16:02:19.831000+09:00,1383,0.0843096704810241,46
193,1,2023-10-31 17:00:19.295000+09:00,36,0.013831870530555486,1383
194,1,2023-10-31 22:54:39.780000+09:00,1507,0.005920517309590938,36
195,1,2023-11-01 11:00:06.324000+09:00,41,0.0016723257936550235,1507
196,1,2023-11-01 12:54:52.639000+09:00,45,0.01707624630269194,41
197,1,2023-11-01 13:00:09.983000+09:00,65,0.1816968152179024,45
198,1,2023-11-01 13:05:42.494000+09:00,1383,0.16561480941956738,65
199,1,2023-11-01 14:28:56.009000+09:00,1382,0.010097885078123913,1383
200,1,2023-11-01 14:31:04.174000+09:00,1508,1.0291754615766688,1382
201,1,2023-11-01 15:01:48.635000+09:00,65,0.0760236646897016,1508
202,1,2023-11-01 17:00:10.484000+09:00,46,0.008328009348972527,65
203,1,2023-11-01 17:26:54.361000+09:00,1441,0.206872620891422,46
204,1,2023-11-01 18:38:31.568000+09:00,30,0.11718518595550577,1441
205,1,2023-11-01 19:05:08.761000+09:00,1509,0.08923568770539259,30
206,1,2023-11-01 20:39:16.113000+09:00,1510,0.0037034423470941927,1509
207,1,2023-11-01 21:07:35.383000+09:00,66,0.010797572894700659,1510
208,1,2023-11-01 21:10:30.199000+09:00,1511,0.13764280068497955,66
209,1,2023-11-01 21:40:19.807000+09:00,1383,0.03421355093261477,1511
210,1,2023-11-01 22:10:48.013000+09:00,31,0.012459362587844624,1383
211,1,2023-11-02 09:00:54.579000+09:00,30,0.004189909959079662,31
212,1,2023-11-02 09:36:16+09:00,1512,0.005967502748309672,30
213,1,2023-11-02 09:46:54.807000+09:00,30,0.025801382940721224,1512
214,1,2023-11-02 10:07:17.169000+09:00,1472,0.0023310146642604116,30
215,1,2023-11-02 12:00:08.598000+09:00,43,0.010833070520028699,1472
216,1,2023-11-02 13:52:31.500000+09:00,67,0.007023156989162897,43
217,1,2023-11-02 14:00:05.988000+09:00,43,0.110813956077845,67
218,1,2023-11-02 15:05:08.434000+09:00,33,0.009411397951251687,43
219,1,2023-11-02 16:00:05.085000+09:00,33,0.004876239080242482,33
220,1,2023-11-02 17:00:04.022000+09:00,33,0.005107629449170388,33
221,1,2023-11-02 19:02:33.767000+09:00,33,0.00037218206475057684,33
222,1,2023-11-02 20:26:24.111000+09:00,33,0.00045898598188994367,33
223,1,2023-11-02 21:14:16.999000+09:00,1513,0.17644278167744462,33
224,1,2023-11-02 21:16:49.769000+09:00,1514,1.0083349716690198,1513
225,1,2023-11-02 21:30:27.542000+09:00,68,0.27653147152554564,1514
226,1,2023-11-02 23:29:20.167000+09:00,34,0.0965203938913274,68
227,1,2023-11-03 03:17:05.457000+09:00,1320,0.034043113928206345,34
228,1,2023-11-03 07:56:53.729000+09:00,9,0.0001937316141916537,1320
229,1,2023-11-03 09:06:16.103000+09:00,9,0.0,9
230,1,2023-11-03 10:00:22.460000+09:00,9,0.0,9
231,1,2023-11-03 14:23:30.332000+09:00,69,0.00512241867229435,9
232,1,2023-11-03 14:38:00.521000+09:00,1472,0.46370744194379987,69
233,1,2023-11-03 15:52:07.310000+09:00,51,0.005412947829117581,1472
234,1,2023-11-03 17:00:19.540000+09:00,65,0.030109662506561625,51
235,1,2023-11-03 18:19:22.468000+09:00,1515,0.1040378856677132,65
236,1,2023-11-03 20:05:32.057000+09:00,1516,0.05920142555536586,1515
237,1,2023-11-03 23:09:15.036000+09:00,57,0.016075113423918003,1516
238,1,2023-11-04 03:53:03.917000+09:00,31,0.0027808669742576957,57
239,1,2023-11-04 04:02:08.581000+09:00,1517,0.8761814614833182,31
240,1,2023-11-04 16:53:06.955000+09:00,9,0.0011843517317736006,1517
241,1,2023-11-04 17:07:57.521000+09:00,45,0.570943904618637,9
242,1,2023-11-04 17:09:04.865000+09:00,1383,0.34185235598585884,45
243,1,2023-11-04 23:50:05.125000+09:00,70,0.009790706331799268,1383
244,1,2023-11-05 00:18:26.175000+09:00,29,0.15587094836451762,70
245,1,2023-11-05 06:37:20.819000+09:00,71,0.0010991382420422462,29
246,1,2023-11-05 06:50:48.278000+09:00,1320,0.6387232080003661,71
247,1,2023-11-05 16:41:38.609000+09:00,51,0.01047017095869173,1320
248,1,2023-11-05 16:44:50.785000+09:00,1383,0.7571311051263374,51
249,1,2023-11-05 19:00:31.449000+09:00,31,0.0006448837186063102,1383
250,1,2023-11-05 22:15:23.836000+09:00,1518,0.013306703859149033,31
251,1,2023-11-05 22:48:05.308000+09:00,63,0.08396656112056274,1518
252,1,2023-11-06 04:51:42.999000+09:00,1319,0.022160006121579052,63
253,1,2023-11-06 06:11:43.997000+09:00,1320,0.005244452848252987,1319
254,1,2023-11-06 13:21:26.001000+09:00,1236,0.16561320871136653,1320
255,1,2023-11-06 13:26:34.119000+09:00,1519,12.978740939049809,1236
256,1,2023-11-06 15:20:20.533000+09:00,35,0.020391498773671173,1519
257,1,2023-11-06 16:12:09.606000+09:00,61,0.02624792241184558,35
258,1,2023-11-06 17:06:40.443000+09:00,1520,0.05679187919839803,61
259,1,2023-11-06 17:40:40.048000+09:00,35,0.07426702602993948,1520
260,1,2023-11-06 17:54:28.518000+09:00,1382,0.12284216235499656,35
261,1,2023-11-07 10:40:05.818000+09:00,9,0.007787476592242102,1382
262,1,2023-11-07 16:00:15.267000+09:00,34,0.022457895158788908,9
263,1,2023-11-07 17:00:31.519000+09:00,34,0.0038827990074807527,34
264,1,2023-11-07 18:55:03.831000+09:00,1421,0.06621198088416295,34
265,1,2023-11-07 19:53:01.275000+09:00,1521,0.15336552437176543,1421
266,1,2023-11-08 09:16:46.366000+09:00,41,0.0006747705416065463,1521
267,1,2023-11-08 09:50:06.235000+09:00,41,1.790738960432047e-07,41
268,1,2023-11-08 12:12:07.993000+09:00,1522,0.05495013803776926,41
269,1,2023-11-08 13:08:28.352000+09:00,1523,0.149232679905867,1522
270,1,2023-11-08 21:12:55.806000+09:00,29,0.005115027857766404,1523
271,1,2023-11-09 09:00:05.262000+09:00,30,0.004142435376583133,29
272,1,2023-11-09 12:00:29.783000+09:00,47,0.008338301497115517,30
273,1,2023-11-09 16:00:04.097000+09:00,33,0.010638723791970854,47
274,1,2023-11-10 13:18:53.082000+09:00,72,0.005927147905359131,33
