,id_participant,merged_datetime,node_id,speed,prev_node_id
41456,15,2023-11-11 18:28:16.810000+09:00,85,0.026424925522312872,86
41458,15,2023-11-11 20:26:05.855000+09:00,84,0.08110360852961368,85
41461,15,2023-11-12 17:56:45.457000+09:00,85,0.006457585826455407,84
41472,15,2023-11-12 21:51:38.969000+09:00,161,0.13510572166391344,85
41490,15,2023-11-12 22:02:18.896000+09:00,86,2.478792505296245,161
41495,15,2023-11-12 22:08:09.645000+09:00,84,2.614883237439567,86
41497,15,2023-11-13 09:00:35.209000+09:00,84,0.007990080395232906,84
41498,15,2023-11-13 09:34:00.349000+09:00,86,0.4065276870422822,84
41501,15,2023-11-13 09:39:12.573000+09:00,154,3.159239620804635,86
41509,15,2023-11-13 09:49:12.885000+09:00,157,4.285289944546763,154
41512,15,2023-11-13 09:54:28.126000+09:00,34,2.970898166380411,157
41526,15,2023-11-13 10:10:05.926000+09:00,3,2.01234920001409,34
41530,15,2023-11-13 11:00:06.749000+09:00,1,0.02461112890617736,3
41531,15,2023-11-13 12:00:17.330000+09:00,1,1.2086221087109642e-06,1
41532,15,2023-11-13 13:00:05.477000+09:00,1,0.008972982454985089,1
41533,15,2023-11-13 14:00:04.957000+09:00,1,0.001613121065904492,1
41534,15,2023-11-13 14:54:54.808000+09:00,4,0.14844658702387808,1
41537,15,2023-11-13 15:00:09.183000+09:00,8,0.9006467542632469,4
41539,15,2023-11-13 15:08:19.844000+09:00,164,6.368993435943458,8
41543,15,2023-11-13 15:14:31.106000+09:00,146,12.301662044220956,164
41547,15,2023-11-13 15:30:00.711000+09:00,130,4.215461306071822,146
41548,15,2023-11-13 15:35:24.395000+09:00,127,6.003706624689019,130
41549,15,2023-11-13 15:43:59.774000+09:00,127,0.14859691062000693,127
41554,15,2023-11-13 16:00:07.064000+09:00,127,0.10789224497555232,127
41555,15,2023-11-13 17:00:15.770000+09:00,127,0.017363185569763913,127
41556,15,2023-11-13 17:34:07.939000+09:00,127,0.039393048176287915,127
41557,15,2023-11-13 17:44:38.882000+09:00,149,6.3786223275631295,127
41559,15,2023-11-13 17:50:06.299000+09:00,148,7.279978612479535,149
41561,15,2023-11-13 18:00:04.246000+09:00,34,8.27473713687334,148
41562,15,2023-11-13 18:09:23.729000+09:00,57,4.183231340973935,34
41565,15,2023-11-13 18:16:04.393000+09:00,83,0.8235442167846233,57
41569,15,2023-11-13 18:23:52.097000+09:00,154,1.1080079153476037,83
41572,15,2023-11-13 18:30:44.457000+09:00,153,1.7094979176905745,154
41588,15,2023-11-14 09:43:54.714000+09:00,85,0.015566876285977208,153
41592,15,2023-11-14 09:51:27.926000+09:00,154,2.333818064121953,85
41625,15,2023-11-14 10:25:47.186000+09:00,1,1.8718214146680152,154
41630,15,2023-11-14 11:00:05.746000+09:00,1,0.012271086370563544,1
41631,15,2023-11-14 12:00:04.195000+09:00,1,0.007488310596469825,1
41637,15,2023-11-14 13:00:31.265000+09:00,1,0.0007249921508622744,1
41638,15,2023-11-14 13:20:54.452000+09:00,10,0.44699871528829505,1
41641,15,2023-11-14 14:00:10.721000+09:00,10,0.03467987888111991,10
41642,15,2023-11-14 14:29:52.022000+09:00,1,0.3526007487360213,10
41645,15,2023-11-14 15:00:05.823000+09:00,1,0.06449125959580214,1
41646,15,2023-11-14 16:00:07.932000+09:00,1,0.010118733043257657,1
41647,15,2023-11-14 16:56:06.386000+09:00,4,0.14174514568056445,1
41652,15,2023-11-14 17:03:47.536000+09:00,20,2.05315185580344,4
41660,15,2023-11-14 17:09:10.152000+09:00,24,1.6495354725179776,20
41670,15,2023-11-14 17:19:41.388000+09:00,174,2.9606028925824734,24
41679,15,2023-11-14 18:58:24+09:00,173,0.2944344036606855,174
41687,15,2023-11-14 19:06:25.738000+09:00,172,1.2408695628377189,173
41688,15,2023-11-14 19:12:11.730000+09:00,194,2.928056531011073,172
41696,15,2023-11-14 19:27:49.523000+09:00,84,2.289191001022068,194
41698,15,2023-11-15 09:46:37.185000+09:00,85,0.009864789810645196,84
41706,15,2023-11-15 09:53:28.245000+09:00,154,2.618247001520098,85
41717,15,2023-11-15 09:58:50.349000+09:00,159,3.0056999364334565,154
41724,15,2023-11-15 10:11:11.420000+09:00,34,2.9394835624133613,159
41736,15,2023-11-15 10:21:37.163000+09:00,8,3.3163336598229862,34
41740,15,2023-11-15 10:29:09.494000+09:00,1,1.2624517389880174,8
41741,15,2023-11-15 11:00:03.859000+09:00,1,0.08067027260938861,1
41748,15,2023-11-15 12:00:15.999000+09:00,2,0.030581413872169273,1
41749,15,2023-11-15 13:00:14.827000+09:00,1,0.017535709318703012,2
41750,15,2023-11-15 14:00:05.277000+09:00,1,0.0030897163432198316,1
41754,15,2023-11-15 15:00:06.556000+09:00,1,0.013070261650037388,1
41755,15,2023-11-15 16:00:11.753000+09:00,2,0.07860531632847918,1
41756,15,2023-11-15 17:00:10.066000+09:00,2,0.0064240872066172955,2
41757,15,2023-11-15 19:51:20.260000+09:00,8,0.08391448153695762,2
41790,15,2023-11-15 20:12:45.550000+09:00,154,2.4195186900789443,8
41795,15,2023-11-15 20:17:58.592000+09:00,86,3.1264637544356955,154
41803,15,2023-11-16 09:44:59+09:00,86,0.006116203588520531,86
41807,15,2023-11-16 09:50:48.665000+09:00,154,2.3149559447013215,86
41827,15,2023-11-16 10:12:06.355000+09:00,27,2.7239715843942216,154
41832,15,2023-11-16 10:18:11.192000+09:00,8,2.7931296190190102,27
41839,15,2023-11-16 10:24:21+09:00,1,1.354104708593779,8
41841,15,2023-11-16 11:00:03.806000+09:00,1,0.10259216995868269,1
41842,15,2023-11-16 12:00:07.342000+09:00,1,0.010436963681489235,1
41843,15,2023-11-16 13:00:11.711000+09:00,1,0.0015833731224141352,1
41844,15,2023-11-16 14:00:05.385000+09:00,1,0.00921300536475999,1
41845,15,2023-11-16 15:00:05.243000+09:00,1,0.0018132387703547399,1
41846,15,2023-11-16 16:00:20.031000+09:00,1,0.0009212582228909638,1
41847,15,2023-11-16 16:57:17+09:00,8,0.1947159850309419,1
41862,15,2023-11-16 17:09:46.480000+09:00,157,3.005338245658718,8
41870,15,2023-11-16 17:20:26.732000+09:00,57,3.1951656748805846,157
41878,15,2023-11-16 17:35:33.512000+09:00,84,2.0387838281286017,57
41879,15,2023-11-17 08:04:39+09:00,86,0.011064014007273582,84
41880,15,2023-11-17 08:11:06.836000+09:00,154,2.4087329515756446,86
41883,15,2023-11-17 08:16:20.574000+09:00,57,2.960569512439889,154
41905,15,2023-11-17 09:00:19.315000+09:00,1,1.1610437746530746,57
41906,15,2023-11-17 10:00:04.406000+09:00,1,0.00839523430103089,1
41909,15,2023-11-17 11:30:02.110000+09:00,8,0.12493101502585548,1
41913,15,2023-11-17 11:36:36.186000+09:00,26,2.883838830500056,8
41936,15,2023-11-17 11:58:03.815000+09:00,153,3.0218346408022048,26
41946,15,2023-11-17 14:22:43.568000+09:00,86,0.03981666635287332,153
41957,15,2023-11-17 15:43:51.075000+09:00,175,0.4392434596430747,86
41959,15,2023-11-17 17:56:21.993000+09:00,175,0.0711409363959135,175
41972,15,2023-11-17 18:12:22.433000+09:00,167,1.9411587373854695,175
42001,15,2023-11-17 22:09:57.476000+09:00,260,0.6020997398180847,167
42005,15,2023-11-17 22:16:04.291000+09:00,260,0.19360924343568783,260
42006,15,2023-11-17 22:25:44.861000+09:00,215,5.97492711425529,260
42008,15,2023-11-17 22:30:48.836000+09:00,207,6.107135370364014,215
42009,15,2023-11-17 22:36:45.476000+09:00,179,8.480091191706613,207
42045,15,2023-11-17 22:46:53.541000+09:00,193,7.757172220324276,179
42047,15,2023-11-17 22:52:28.321000+09:00,162,5.257275783653486,193
42050,15,2023-11-17 23:01:23.366000+09:00,86,1.7614215587597786,162
42058,15,2023-11-17 23:12:11.305000+09:00,84,1.7501722901601136,86
42061,15,2023-11-18 11:05:26.326000+09:00,82,0.011883027071431287,84
42079,15,2023-11-18 11:40:18.119000+09:00,165,2.6735895170027586,82
42080,15,2023-11-18 11:45:59.397000+09:00,160,4.234705311966149,165
42084,15,2023-11-18 11:56:42.419000+09:00,243,8.296189802705346,160
42085,15,2023-11-18 12:01:43+09:00,245,3.597358891584457,243
42086,15,2023-11-18 12:51:59.193000+09:00,203,0.17538339198586914,245
42089,15,2023-11-18 15:16:15.452000+09:00,261,0.10031576087090395,203
42114,15,2023-11-18 15:38:32.153000+09:00,16,2.1696251088665632,261
42118,15,2023-11-18 18:08:51.946000+09:00,263,0.07305622167142493,16
42121,15,2023-11-18 21:35:25.285000+09:00,270,0.040599925156350344,263
42125,15,2023-11-18 21:43:25.129000+09:00,262,1.3089484818053878,270
42129,15,2023-11-18 21:52:46+09:00,262,0.8930097868751155,262
42131,15,2023-11-18 22:07:50+09:00,261,0.5588027892308682,262
42143,15,2023-11-18 22:17:51+09:00,243,4.488516308501791,261
42144,15,2023-11-18 22:24:06.549000+09:00,249,4.292845302604189,243
42178,15,2023-11-18 22:57:13.614000+09:00,86,3.0060815881217646,249
42183,15,2023-11-19 10:50:48.235000+09:00,86,0.0015881539875602746,86
42195,15,2023-11-19 11:02:51.218000+09:00,57,2.0187415189822127,86
42198,15,2023-11-19 11:20:06.314000+09:00,57,0.14309096739956645,57
42201,15,2023-11-19 11:31:58.632000+09:00,139,7.946684513111536,57
42206,15,2023-11-19 11:44:54.760000+09:00,146,4.395244673757651,139
42207,15,2023-11-19 11:49:56.243000+09:00,142,3.2240863912752755,146
42208,15,2023-11-19 16:27:19.742000+09:00,142,0.008225643293960114,142
42209,15,2023-11-19 16:33:03.886000+09:00,147,4.554047838453972,142
42214,15,2023-11-19 16:48:09.665000+09:00,158,5.580429391315243,147
42227,15,2023-11-19 17:07:23.939000+09:00,153,3.854465151243153,158
42231,15,2023-11-19 17:13:57.482000+09:00,86,1.571492638353253,153
42234,15,2023-11-19 17:19:04.823000+09:00,84,2.843076469021222,86
42238,15,2023-11-20 09:44:48.560000+09:00,85,0.00822612109696432,84
42244,15,2023-11-20 09:50:13.785000+09:00,154,3.2360642309782732,85
42245,15,2023-11-20 09:55:53.773000+09:00,159,3.0479506838149435,154
42249,15,2023-11-20 11:49:37.105000+09:00,2,0.4695560969634878,159
42257,16,2023-10-10 17:00:57.287000+09:00,2,0.19405731684877545,1
42260,16,2023-10-10 17:10:14.187000+09:00,2,0.17365797867014077,2
42259,16,2023-10-10 22:32:06.918000+09:00,2,0.006311405147563725,2
42261,16,2023-10-11 11:13:18.712000+09:00,4,0.012017406110180023,2
42264,16,2023-10-11 12:00:26.737000+09:00,7,0.17233237302874535,4
42265,16,2023-10-11 13:01:22.887000+09:00,7,0.007316615433173348,7
42266,16,2023-10-11 14:00:05.782000+09:00,2,0.08884094787080452,7
42267,16,2023-10-11 15:00:22.050000+09:00,2,0.0008477570659496097,2
42268,16,2023-10-11 16:27:35.683000+09:00,2,0.0005597719242929095,2
42269,16,2023-10-12 10:42:38.001000+09:00,1,0.0033738596146195717,2
42286,16,2023-10-12 11:12:38.388000+09:00,1,0.005437368295224486,1
42363,16,2023-10-12 12:00:12.082000+09:00,1,0.004786862518429606,1
42373,16,2023-10-12 13:26:26.677000+09:00,7,0.04879665484579594,1
42374,16,2023-10-12 17:05:58.753000+09:00,2,0.03831658896179898,7
42377,16,2023-10-12 17:13:17.467000+09:00,10,0.8556574340757391,2
42383,16,2023-10-12 17:34:34.795000+09:00,43,0.14521813922319113,10
42384,16,2023-10-12 18:24:36.943000+09:00,43,0.003545423545884145,43
42385,16,2023-10-13 04:33:03.797000+09:00,7,0.026902858709262033,43
42386,16,2023-10-13 09:20:13.032000+09:00,1,0.0130973020721346,7
42387,16,2023-10-13 09:41:58.902000+09:00,2,0.06924088459266922,1
42390,16,2023-10-13 10:00:08.288000+09:00,1,0.07776580447649353,2
42391,16,2023-10-13 11:00:09.431000+09:00,1,0.0016245322321844062,1
42392,16,2023-10-13 12:00:09.052000+09:00,1,0.05868441568677375,1
42393,16,2023-10-13 13:00:04.612000+09:00,2,0.1047001926379455,1
42394,16,2023-10-13 16:00:52.608000+09:00,2,0.000429416160999992,2
42395,16,2023-10-13 16:22:31.933000+09:00,10,0.27467978642093716,2
42397,16,2023-10-13 17:02:23.036000+09:00,2,0.14737225387082173,10
42398,16,2023-10-13 23:08:16.756000+09:00,3,0.007567274806159359,2
42399,16,2023-10-14 01:17:05.001000+09:00,7,0.0298112586657241,3
42401,16,2023-10-14 10:04:45.181000+09:00,10,0.02313911889770569,7
42404,16,2023-10-14 14:53:46.647000+09:00,1,0.03151812658856288,10
42405,16,2023-10-14 15:37:40.390000+09:00,4,0.2007483000857986,1
42409,16,2023-10-14 15:48:03.649000+09:00,164,4.329844725966834,4
42410,16,2023-10-14 15:53:54.172000+09:00,160,3.0694956064247663,164
42413,16,2023-10-14 22:13:11.686000+09:00,160,0.0057420334816920375,160
42414,16,2023-10-14 22:25:59.870000+09:00,8,4.639777606246081,160
42416,16,2023-10-14 22:31:39.334000+09:00,1,1.7557485974652727,8
42419,16,2023-10-15 00:03:09.066000+09:00,2,0.05217978048614208,1
42420,16,2023-10-15 03:59:00.324000+09:00,7,0.0224231746519146,2
42421,16,2023-10-15 18:50:27.368000+09:00,10,0.012115938928217688,7
42423,16,2023-10-16 02:20:55.222000+09:00,7,0.0239769594195267,10
42424,16,2023-10-16 12:03:32.553000+09:00,2,0.00683843119658912,7
42425,16,2023-10-16 13:03:51.604000+09:00,2,0.0002517566660807819,2
42426,16,2023-10-16 15:06:17.582000+09:00,1,0.016275874546126307,2
42427,16,2023-10-16 18:10:47.418000+09:00,1,0.004022530308504702,1
42428,16,2023-10-16 19:20:35.017000+09:00,10,0.1148471350921511,1
42431,16,2023-10-16 19:43:16.466000+09:00,2,0.25455336092595743,10
42432,16,2023-10-17 14:08:43.875000+09:00,7,0.0043470284930236585,2
42433,16,2023-10-17 15:00:44.521000+09:00,7,0.0007202634702634819,7
42434,16,2023-10-17 16:00:14.728000+09:00,7,0.0003953315654765101,7
42435,16,2023-10-17 17:43:39.536000+09:00,4,0.10165582044391216,7
42437,16,2023-10-18 03:26:08.520000+09:00,2,0.01762072801429818,4
42442,16,2023-10-18 14:43:05.378000+09:00,7,0.006370729980432696,2
42443,16,2023-10-18 15:35:37.067000+09:00,7,0.0012125246624079605,7
42444,16,2023-10-18 16:05:32.684000+09:00,7,0.0030927736062968943,7
42445,16,2023-10-18 17:05:14.731000+09:00,7,0.0019643624542090544,7
42446,16,2023-10-19 11:31:54.881000+09:00,1,0.0024558194550766375,7
42447,16,2023-10-19 14:18:30.445000+09:00,2,0.014072669455143665,1
42449,16,2023-10-19 15:47:10.394000+09:00,1,0.022294438508029472,2
42450,16,2023-10-19 16:28:40.093000+09:00,7,0.08842708760474283,1
42451,16,2023-10-20 12:00:58.203000+09:00,7,1.0503515430643569e-07,7
42452,16,2023-10-20 15:53:11.054000+09:00,2,0.02233888013154955,7
42453,16,2023-10-20 18:08:30.865000+09:00,1,0.024059310563122143,2
42454,16,2023-10-20 18:52:41.755000+09:00,10,0.2511452245664641,1
42459,16,2023-10-20 21:35:42.846000+09:00,2,0.05356680447106419,10
42462,16,2023-10-21 09:38:17.067000+09:00,1,0.011273811520654356,2
42466,16,2023-10-21 09:51:18.940000+09:00,164,3.421823622328937,1
42472,16,2023-10-21 16:06:07.014000+09:00,160,0.04244541300175811,164
42473,16,2023-10-21 16:17:25.322000+09:00,26,3.7808633465291,160
42478,16,2023-10-21 16:22:30.560000+09:00,8,3.66391503737337,26
42481,16,2023-10-21 16:30:43.897000+09:00,2,1.8777464180755856,8
42487,16,2023-10-21 16:36:35.823000+09:00,43,1.504059409056948,2
42490,16,2023-10-22 14:52:08.335000+09:00,18,0.014006603415716095,43
42493,16,2023-10-22 15:06:45.183000+09:00,8,0.4426598537768508,18
42494,16,2023-10-22 15:15:20.759000+09:00,164,5.317592116883214,8
42502,16,2023-10-22 22:09:13.239000+09:00,160,0.03864699053791202,164
42504,16,2023-10-22 22:19:40.551000+09:00,8,5.676450429390472,160
42505,16,2023-10-22 22:35:20.018000+09:00,1,0.6171019954088324,8
42508,16,2023-10-23 05:44:25.723000+09:00,7,0.01386119154494943,1
42509,16,2023-10-23 12:11:54.794000+09:00,2,0.010309328972846017,7
42510,16,2023-10-23 15:00:04.615000+09:00,2,0.0114547101037625,2
42511,16,2023-10-23 16:18:53.165000+09:00,2,0.000559393045885823,2
42512,16,2023-10-24 12:57:40.587000+09:00,10,0.006817738089826518,2
42513,16,2023-10-24 13:09:34.189000+09:00,2,0.7139787230369231,10
42518,16,2023-10-24 17:43:13.021000+09:00,7,0.01999350993670876,2
42519,16,2023-10-24 20:03:37.184000+09:00,43,0.11059771089474395,7
42522,16,2023-10-24 20:14:01.075000+09:00,32,0.6829707145362327,43
42534,16,2023-10-24 20:25:57.279000+09:00,145,2.6714029324205915,32
42540,16,2023-10-24 20:47:15.569000+09:00,143,0.5819615368326371,145
42543,16,2023-10-24 20:56:39.257000+09:00,143,0.7317011195675645,143
42548,16,2023-10-24 22:09:10.281000+09:00,145,0.16468221966576463,143
42559,16,2023-10-24 22:19:38.062000+09:00,10,4.118434619033175,145
42563,16,2023-10-24 22:40:15.369000+09:00,1,0.40635440306517756,10
42565,16,2023-10-25 04:56:03+09:00,7,0.004981798036782144,1
42575,16,2023-10-25 12:05:02.157000+09:00,7,0.0018903165504758114,7
42576,16,2023-10-25 14:00:06.168000+09:00,1,0.02682520001822009,7
42577,16,2023-10-25 16:02:08.946000+09:00,1,0.0016797487314715526,1
42578,16,2023-10-25 17:34:34.377000+09:00,1,0.00183445312561443,1
42579,16,2023-10-26 17:06:08+09:00,4,0.004945151810573886,1
42580,16,2023-10-26 17:11:12+09:00,18,1.6629606210145755,4
42592,16,2023-10-26 17:26:32+09:00,244,4.115650830601859,18
42605,16,2023-10-26 19:39:00.727000+09:00,260,0.4352378892267637,244
42606,16,2023-10-26 23:00:53.019000+09:00,260,0.014155370667375001,260
42610,16,2023-10-26 23:09:11.063000+09:00,251,3.8437725157371068,260
42615,16,2023-10-26 23:14:21.999000+09:00,243,4.746553693176171,251
42635,16,2023-10-26 23:36:02.117000+09:00,1,3.0284642665754564,243
42637,16,2023-10-27 09:41:19.427000+09:00,1,0.0006329879497244975,1
42638,16,2023-10-27 11:19:06.326000+09:00,1,0.002495613197158243,1
42639,16,2023-10-27 17:55:27.301000+09:00,1,0.010983207389982177,1
42647,16,2023-10-27 18:04:19+09:00,49,1.3242962068438178,1
42652,16,2023-10-27 18:09:29.642000+09:00,21,2.235046655180541,49
42671,16,2023-10-27 18:32:00.085000+09:00,266,5.704749506443634,21
42674,16,2023-10-27 18:49:54.182000+09:00,266,0.47309531951194655,266
42677,16,2023-10-27 22:55:55.453000+09:00,266,0.03472525217588801,266
42681,16,2023-10-27 23:09:35.177000+09:00,260,0.5389403156507592,266
42723,16,2023-10-27 23:41:22.668000+09:00,1,3.7350144603176463,260
42724,16,2023-10-28 13:00:12.662000+09:00,18,0.010880689066199921,1
42729,16,2023-10-28 13:09:21.998000+09:00,49,0.9134879711819421,18
42738,16,2023-10-28 13:23:25.458000+09:00,143,4.694828086527455,49
42753,16,2023-10-28 13:44:36.494000+09:00,118,8.062778549991709,143
42754,16,2023-10-28 13:49:54.335000+09:00,121,2.281773606360296,118
42755,16,2023-10-28 13:56:22.324000+09:00,120,1.8721536037613558,121
42758,16,2023-10-28 14:09:07.657000+09:00,122,0.8042827976677854,120
42761,16,2023-10-28 14:18:38.134000+09:00,122,0.5428292181565204,122
42765,16,2023-10-28 14:35:24.478000+09:00,122,0.10578709396571324,122
42766,16,2023-10-28 14:47:28+09:00,111,0.6910771149362942,122
42768,16,2023-10-28 14:58:18.107000+09:00,111,0.996157514754468,111
42773,16,2023-10-28 15:03:43.220000+09:00,110,2.237346479567755,111
42775,16,2023-10-28 16:24:53.266000+09:00,107,0.09800180892995863,110
42783,16,2023-10-28 22:59:02.195000+09:00,117,0.036440499235025486,107
42786,16,2023-10-29 00:01:39.409000+09:00,7,3.3033892033118892,117
42787,16,2023-10-29 16:02:51.665000+09:00,2,0.009198450999160095,7
42789,16,2023-10-29 16:32:38.465000+09:00,7,0.29448730228617653,2
42790,16,2023-10-30 12:26:11.030000+09:00,2,0.003249598065373009,7
42791,16,2023-10-30 13:29:29.273000+09:00,2,0.0010388735739278424,2
42794,16,2023-10-30 14:30:10.542000+09:00,2,0.0007571494528068283,2
42795,16,2023-10-30 16:16:14.070000+09:00,1,0.01919667585808535,2
42797,16,2023-10-30 17:14:45.844000+09:00,1,0.0009077405170428726,1
42798,16,2023-10-30 18:12:52.648000+09:00,7,0.05734881022463731,1
42800,16,2023-10-30 18:22:43.718000+09:00,4,0.8562260735465708,7
42802,16,2023-10-30 18:27:48.545000+09:00,8,1.1265977639525213,4
42803,16,2023-10-30 18:34:01.213000+09:00,164,7.774054831131836,8
42806,16,2023-10-30 18:43:57.138000+09:00,142,6.266040171770729,164
42808,16,2023-10-30 18:52:13.983000+09:00,135,3.7453025354460747,142
42810,16,2023-10-30 19:01:12+09:00,135,0.9304990145221819,135
42811,16,2023-10-30 23:09:57.273000+09:00,146,0.039900448497940284,135
42812,16,2023-10-30 23:16:00.650000+09:00,142,4.8373362194281055,146
42814,16,2023-10-30 23:21:12.893000+09:00,138,7.235618129688595,142
42818,16,2023-10-30 23:26:19.349000+09:00,39,9.138232400217055,138
42825,16,2023-10-30 23:39:46.197000+09:00,1,2.1071496341870195,39
42828,16,2023-10-31 11:52:19.971000+09:00,1,0.001920778736582676,1
42829,16,2023-10-31 12:00:27.834000+09:00,1,0.025133613504152115,1
42830,16,2023-10-31 13:00:07.898000+09:00,7,0.057677217523254054,1
42831,16,2023-10-31 15:17:36.976000+09:00,1,0.021085730357414567,7
42833,16,2023-10-31 16:00:07.770000+09:00,1,0.0012993994118402242,1
42834,16,2023-10-31 16:35:39.999000+09:00,142,2.1685223384544816,1
42836,16,2023-10-31 19:22:30.582000+09:00,144,0.1507432786323397,142
42837,16,2023-10-31 19:31:39.703000+09:00,142,3.2805630485636716,144
42839,16,2023-10-31 19:41:42.833000+09:00,22,6.025791119541837,142
42841,16,2023-10-31 19:54:14.388000+09:00,2,0.7320059441460209,22
42844,16,2023-11-01 10:49:31+09:00,1,0.009339998516351429,2
42846,16,2023-11-01 11:00:33.970000+09:00,5,0.8945869344642677,1
42848,16,2023-11-01 12:10:46.592000+09:00,1,0.13868746206824945,5
42852,16,2023-11-01 12:29:33.352000+09:00,10,0.47740429932746953,1
42854,16,2023-11-01 13:52:06.415000+09:00,24,0.3592035783378127,10
42855,16,2023-11-01 13:57:08.078000+09:00,181,5.654899221051849,24
42857,16,2023-11-01 14:08:46.399000+09:00,181,0.6144699999300655,181
42861,16,2023-11-01 14:26:36.672000+09:00,181,0.39720447194512065,181
42869,16,2023-11-01 14:38:59.592000+09:00,22,5.007393585753125,181
42870,16,2023-11-01 15:47:00.331000+09:00,43,0.014975537679031915,22
42871,16,2023-11-01 17:00:06.304000+09:00,43,0.0013500757789223455,43
42872,16,2023-11-01 19:23:12.359000+09:00,1,0.10160234142379747,43
42874,16,2023-11-02 11:00:06.721000+09:00,1,0.0008864308601694689,1
42875,16,2023-11-02 12:00:47.023000+09:00,1,0.008917129923732685,1
42876,16,2023-11-02 17:07:57+09:00,10,0.0290415018140088,1
42878,16,2023-11-02 17:19:15.366000+09:00,35,2.189316620739872,10
42879,16,2023-11-02 17:28:34.315000+09:00,144,6.108966297251131,35
42880,16,2023-11-02 17:33:38.031000+09:00,144,2.80294974271354,144
42882,16,2023-11-02 17:58:45.622000+09:00,147,0.24837421550626343,144
42885,16,2023-11-02 22:00:13.327000+09:00,147,0.02876795157736304,147
42886,16,2023-11-02 22:09:46.028000+09:00,160,7.422844179039131,147
42888,16,2023-11-02 22:15:18.216000+09:00,158,6.0594079597954424,160
42895,16,2023-11-02 22:28:50+09:00,151,1.256228919659288,158
42908,16,2023-11-03 02:23:54.110000+09:00,155,0.05747575454136941,151
42918,16,2023-11-03 02:29:09.858000+09:00,34,6.9719432507417,155
42928,16,2023-11-03 09:52:21.585000+09:00,1,0.07270051572779254,34
42929,16,2023-11-03 10:44:30.121000+09:00,1,0.00355150519597989,1
42930,16,2023-11-03 11:00:11.380000+09:00,1,0.009512255849739028,1
42934,16,2023-11-03 12:36:30.631000+09:00,4,0.07621058545837144,1
42939,16,2023-11-03 12:43:32.794000+09:00,8,0.7795589557726783,4
42940,16,2023-11-03 12:49:31.946000+09:00,164,7.39789511199999,8
42950,16,2023-11-03 13:38:49.316000+09:00,138,0.46499969810216235,164
42951,16,2023-11-03 14:43:32.596000+09:00,138,0.002795340947335891,138
42952,16,2023-11-03 16:25:31.735000+09:00,138,0.005497796045851319,138
42953,16,2023-11-03 18:42:39.424000+09:00,160,0.046779980388892146,138
42954,16,2023-11-03 18:47:40.166000+09:00,89,9.480610346714846,160
42955,16,2023-11-03 18:55:36.921000+09:00,8,3.1329969693567232,89
42964,16,2023-11-04 08:28:22.004000+09:00,4,0.0015266487365912088,8
42965,16,2023-11-04 08:33:22.307000+09:00,249,5.680416116827925,4
42975,16,2023-11-04 08:44:05.149000+09:00,243,3.7200515320104826,249
42976,16,2023-11-04 08:49:30.836000+09:00,202,6.601215331595323,243
42979,16,2023-11-04 08:56:22.958000+09:00,210,7.877152691093891,202
42980,16,2023-11-04 09:02:02.849000+09:00,206,6.740523413675182,210
42982,16,2023-11-04 09:49:08.684000+09:00,143,3.9609512570362444,206
43121,16,2023-11-06 12:09:16.798000+09:00,2,0.02111498363197354,143
43123,16,2023-11-06 14:11:25.719000+09:00,1,0.013510245160989077,2
43124,16,2023-11-06 14:58:12.895000+09:00,1,0.010152476987378386,1
43125,16,2023-11-06 17:20:50.190000+09:00,1,0.0007555484842683467,1
43126,16,2023-11-07 10:33:44.878000+09:00,1,0.0002935040958003153,1
43127,16,2023-11-07 11:05:41.431000+09:00,1,0.004523817487539149,1
43128,16,2023-11-07 12:00:10.723000+09:00,1,0.006661136021912655,1
43129,16,2023-11-07 13:00:12.233000+09:00,1,0.000715209537050613,1
43130,16,2023-11-07 14:18:51.977000+09:00,6,0.14685515385634057,1
43131,16,2023-11-07 15:03:07.497000+09:00,1,0.2533365513986574,6
43132,16,2023-11-07 17:11:25.579000+09:00,147,0.8266647947484366,1
43134,16,2023-11-08 11:02:48.668000+09:00,1,0.10218832619077271,147
43136,16,2023-11-09 10:31:41.386000+09:00,1,0.002667809978311214,1
43137,16,2023-11-09 11:13:00.253000+09:00,1,0.0065851535759725455,1
43138,16,2023-11-09 12:03:24.641000+09:00,1,0.010102086594942999,1
43139,16,2023-11-09 13:34:58.495000+09:00,10,0.09462188893928505,1
43140,16,2023-11-09 15:00:53.681000+09:00,1,0.09973831477078837,10
43141,16,2023-11-09 16:35:19.905000+09:00,7,0.029664328127051463,1
43143,16,2023-11-10 09:15:48.162000+09:00,1,0.0028305215397435197,7
43144,16,2023-11-10 10:36:55.884000+09:00,1,0.0025750638511956563,1
43145,16,2023-11-10 14:19:37.010000+09:00,43,0.06721171151089896,1
43146,16,2023-11-10 15:05:52.623000+09:00,43,0.0015606678619617814,43
43147,16,2023-11-10 16:28:54.814000+09:00,43,0.0063635733000699645,43
43148,16,2023-11-10 17:16:43.605000+09:00,43,0.005295479094765624,43
43149,16,2023-11-10 23:19:45.479000+09:00,7,0.04732849254235139,43
43153,17,2023-10-11 10:18:10.606000+09:00,5,0.012511819590335232,1
43154,17,2023-10-11 12:26:32.035000+09:00,5,0.0008849599900739378,5
43159,17,2023-10-11 13:00:34.633000+09:00,5,0.003158032466287382,5
43160,17,2023-10-11 14:00:16.025000+09:00,5,0.0016692729643880322,5
43161,17,2023-10-11 15:00:20.097000+09:00,5,0.0001773895927712727,5
